tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2025-madrid,Madrid,Clay,,PM,20250422,48,296713,,,Coco Gauff,,,,,813190,,,Dayana Yastremska,,,,,0-6 6-2 7-5,3,R64,,3,8,,,,,,,,3,7,,,,,,,,,,,
2025-madrid,Madrid,Clay,,PM,20250422,49,626163,,,Daria Kasatkina,,,,,663060,,,Alycia Parks,,,,,6-2 7-5,3,R64,,1,2,,,,,,,,2,8,,,,,,,,,,,
2025-madrid,Madrid,Clay,,PM,20250422,50,876368,,,Veronika Kudermetova,,,,,480371,,,Cristina Bucsa,,,,,4-6 7-6 7-5,3,R64,,6,6,,,,,,,,2,3,,,,,,,,,,,
2025-madrid,Madrid,Clay,,PM,20250422,51,710062,,,Maria Sakkari,,,,,684064,,,Magda Linette,,,,,7-6 6-3,3,R64,,2,1,,,,,,,,6,5,,,,,,,,,,,
2025-madrid,Madrid,Clay,,PM,20250422,52,324333,,,Jasmine Paolini,,,,,970027,,,Katie Boulter,,,,,6-1 6-2,3,R64,,1,2,,,,,,,,2,5,,,,,,,,,,,
2025-madrid,Madrid,Clay,,PM,20250422,53,716715,,,Aryna Sabalenka,,,,,126226,,,Anna Blinkova,,,,,6-3 6-4,3,R64,,1,5,,,,,,,,0,1,,,,,,,,,,,
2025-madrid,Madrid,Clay,,PM,20250422,54,482165,,,Moyuka Uchijima,,,,,638293,,,Ons Jabeur,,,,,4-6 6-3 6-4,3,R64,,3,5,,,,,,,,3,3,,,,,,,,,,,
2025-madrid,Madrid,Clay,,PM,20250422,55,558914,,,Ekaterina Alexandrova,,,,,923407,,,Olga Danilovic,,,,,6-3 6-4,3,R64,,3,3,,,,,,,,3,0,,,,,,,,,,,
2025-madrid,Madrid,Clay,,PM,20250422,56,688846,,,Peyton Stearns,,,,,324536,,,Amanda Anisimova,,,,,6-2 2-6 7-5,3,R64,,6,6,,,,,,,,5,8,,,,,,,,,,,
2025-madrid,Madrid,Clay,,PM,20250422,57,549141,,,Sofia Kenin,,,,,460138,,,Lulu Sun,,,,,6-3 6-2,3,R64,,4,2,,,,,,,,8,4,,,,,,,,,,,
2025-madrid,Madrid,Clay,,PM,20250422,58,809758,,,Elise Mertens,,,,,769396,,,Camila Osorio,,,,,6-3 6-3,3,R64,,3,1,,,,,,,,0,4,,,,,,,,,,,
2025-madrid,Madrid,Clay,,PM,20250422,59,651611,,,Anastasia Potapova,,,,,809492,,,Qinwen Zheng,,,,,6-4 6-4,3,R64,,2,4,,,,,,,,1,2,,,,,,,,,,,
2025-madrid,Madrid,Clay,,PM,20250422,60,568896,,,Elina Svitolina,,,,,444525,,,Sonay Kartal,,,,,6-3 6-1,3,R64,,0,1,,,,,,,,1,3,,,,,,,,,,,
2025-madrid,Madrid,Clay,,PM,20250422,61,756180,,,Marta Kostyuk,,,,,858188,,,Emma Raducanu,,,,,6-4 2-6 6-2,3,R64,,1,9,,,,,,,,0,4,,,,,,,,,,,
2025-madrid,Madrid,Clay,,PM,20250422,62,149280,,,Rebeka Masarova,,,,,133650,,,Yulia Putintseva,,,,,6-3 6-3,3,R64,,4,2,,,,,,,,0,1,,,,,,,,,,,
2025-madrid,Madrid,Clay,,PM,20250422,63,814118,,,Jessica Pegula,,,,,743463,,,Eva Lys,,,,,6-2 6-2,3,R64,,3,2,,,,,,,,1,4,,,,,,,,,,,
2025-madrid,Madrid,Clay,,PM,20250422,64,350535,,,Elena Rybakina,,,,,409001,,,Bianca Andreescu,,,,,6-3 6-2,3,R64,,3,1,,,,,,,,0,3,,,,,,,,,,,
2025-madrid,Madrid,Clay,,PM,20250422,65,727666,,,Mirra Andreeva,,,,,362890,,,Magdalena Frech,,,,,7-5 6-3,3,R32,,1,4,,,,,,,,1,4,,,,,,,,,,,
2025-madrid,Madrid,Clay,,PM,20250422,66,425446,,,Diana Shnaider,,,,,465575,,,Anastasija Sevastova,,,,,6-0 6-0,3,R32,,0,2,,,,,,,,0,3,,,,,,,,,,,
2025-madrid,Madrid,Clay,,PM,20250422,67,976242,,,Yuliia Starodubtseva,,,,,286370,,,Liudmila Samsonova,,,,,2-6 7-6 6-0,3,R32,,1,6,,,,,,,,0,2,,,,,,,,,,,
2025-madrid,Madrid,Clay,,PM,20250422,68,731934,,,Madison Keys,,,,,393113,,,Anna Kalinskaya,,,,,7-5 7-6,3,R32,,4,1,,,,,,,,0,2,,,,,,,,,,,
2025-madrid,Madrid,Clay,,PM,20250422,69,218416,,,Belinda Bencic,,,,,692146,,,Beatriz Haddad Maia,,,,,6-3 4-6 7-6,3,R32,,4,4,,,,,,,,5,5,,,,,,,,,,,
2025-madrid,Madrid,Clay,,PM,20250422,70,296713,,,Coco Gauff,,,,,619460,,,Ann Li,,,,,6-2 6-3,3,R32,,1,4,,,,,,,,3,2,,,,,,,,,,,
2025-madrid,Madrid,Clay,,PM,20250422,71,139227,,,Iga Swiatek,,,,,187314,,,Linda Noskova,,,,,6-4 6-2,3,R32,,4,0,,,,,,,,3,4,,,,,,,,,,,
2025-madrid,Madrid,Clay,,PM,20250422,72,975382,,,Donna Vekic,,,,,804248,,,Emma Navarro,,,,,4-6 6-3 6-2,3,R32,,6,4,,,,,,,,3,3,,,,,,,,,,,
2025-madrid,Madrid,Clay,,PM,20250422,73,756180,,,Marta Kostyuk,,,,,876368,,,Veronika Kudermetova,,,,,6-0 4-6 6-4,3,R32,,2,5,,,,,,,,1,8,,,,,,,,,,,
2025-madrid,Madrid,Clay,,PM,20250422,74,716715,,,Aryna Sabalenka,,,,,809758,,,Elise Mertens,,,,,3-6 6-2 6-1,3,R32,,6,4,,,,,,,,2,8,,,,,,,,,,,
2025-madrid,Madrid,Clay,,PM,20250422,75,710062,,,Maria Sakkari,,,,,324333,,,Jasmine Paolini,,,,,6-2 6-1,3,R32,,6,2,,,,,,,,0,1,,,,,,,,,,,
2025-madrid,Madrid,Clay,,PM,20250422,76,651611,,,Anastasia Potapova,,,,,549141,,,Sofia Kenin,,,,,3-6 6-4 7-6,3,R32,,6,4,,,,,,,,1,4,,,,,,,,,,,
2025-madrid,Madrid,Clay,,PM,20250422,77,482165,,,Moyuka Uchijima,,,,,814118,,,Jessica Pegula,,,,,6-3 6-2,3,R32,,4,4,,,,,,,,1,2,,,,,,,,,,,
2025-madrid,Madrid,Clay,,PM,20250422,78,688846,,,Peyton Stearns,,,,,149280,,,Rebeka Masarova,,,,,6-2 6-0,3,R32,,1,3,,,,,,,,2,2,,,,,,,,,,,
2025-madrid,Madrid,Clay,,PM,20250422,79,568896,,,Elina Svitolina,,,,,350535,,,Elena Rybakina,,,,,6-3 6-4,3,R32,,2,0,,,,,,,,5,2,,,,,,,,,,,
2025-madrid,Madrid,Clay,,PM,20250422,80,558914,,,Ekaterina Alexandrova,,,,,626163,,,Daria Kasatkina,,,,,6-3 7-6,3,R32,,2,5,,,,,,,,0,9,,,,,,,,,,,
2025-madrid,Madrid,Clay,,PM,20250422,81,727666,,,Mirra Andreeva,,,,,976242,,,Yuliia Starodubtseva,,,,,6-1 6-4,3,R16,,0,5,,,,,,,,0,2,,,,,,,,,,,
2025-madrid,Madrid,Clay,,PM,20250422,82,296713,,,Coco Gauff,,,,,218416,,,Belinda Bencic,,,,,6-4 6-2,3,R16,,2,1,,,,,,,,1,0,,,,,,,,,,,
2025-madrid,Madrid,Clay,,PM,20250422,83,139227,,,Iga Swiatek,,,,,425446,,,Diana Shnaider,,,,,6-0 6-7 6-4,3,R16,,5,5,,,,,,,,0,2,,,,,,,,,,,
2025-madrid,Madrid,Clay,,PM,20250422,84,731934,,,Madison Keys,,,,,975382,,,Donna Vekic,,,,,6-2 6-3,3,R16,,2,2,,,,,,,,0,2,,,,,,,,,,,
2025-madrid,Madrid,Clay,,PM,20250422,85,568896,,,Elina Svitolina,,,,,710062,,,Maria Sakkari,,,,,6-3 6-4,3,R16,,2,1,,,,,,,,3,2,,,,,,,,,,,
2025-madrid,Madrid,Clay,,PM,20250422,86,482165,,,Moyuka Uchijima,,,,,558914,,,Ekaterina Alexandrova,,,,,6-4 7-6,3,R16,,0,4,,,,,,,,0,5,,,,,,,,,,,
2025-madrid,Madrid,Clay,,PM,20250422,87,716715,,,Aryna Sabalenka,,,,,688846,,,Peyton Stearns,,,,,6-2 6-4,3,R16,,3,0,,,,,,,,0,2,,,,,,,,,,,
2025-madrid,Madrid,Clay,,PM,20250422,88,756180,,,Marta Kostyuk,,,,,651611,,,Anastasia Potapova,,,,,6-3 6-2,3,R16,,0,3,,,,,,,,2,4,,,,,,,,,,,
2025-madrid,Madrid,Clay,,PM,20250422,89,139227,,,Iga Swiatek,,,,,731934,,,Madison Keys,,,,,0-6 6-3 6-2,3,QF,,3,4,,,,,,,,4,3,,,,,,,,,,,
2025-madrid,Madrid,Clay,,PM,20250422,90,296713,,,Coco Gauff,,,,,727666,,,Mirra Andreeva,,,,,7-5 6-1,3,QF,,1,2,,,,,,,,4,3,,,,,,,,,,,
2025-madrid,Madrid,Clay,,PM,20250422,91,568896,,,Elina Svitolina,,,,,482165,,,Moyuka Uchijima,,,,,6-2 6-1,3,QF,,5,0,,,,,,,,1,5,,,,,,,,,,,
2025-madrid,Madrid,Clay,,PM,20250422,92,716715,,,Aryna Sabalenka,,,,,756180,,,Marta Kostyuk,,,,,7-6 7-6,3,QF,,2,5,,,,,,,,2,5,,,,,,,,,,,
2025-madrid,Madrid,Clay,,PM,20250422,93,296713,,,Coco Gauff,,,,,139227,,,Iga Swiatek,,,,,6-1 6-1,3,SF,,7,1,,,,,,,,1,3,,,,,,,,,,,
2025-madrid,Madrid,Clay,,PM,20250422,94,716715,,,Aryna Sabalenka,,,,,568896,,,Elina Svitolina,,,,,6-3 7-5,3,SF,,4,4,,,,,,,,4,4,,,,,,,,,,,
2025-madrid,Madrid,Clay,,PM,20250422,95,716715,,,Aryna Sabalenka,,,,,296713,,,Coco Gauff,,,,,6-3 7-6,3,F,,2,2,,,,,,,,2,8,,,,,,,,,,,
2025-rome,Rome,Clay,,PM,20250506,1,595819,,,Jessica Bouzas Maneiro,,,,,619460,,,Ann Li,,,,,6-3 5-7 7-6,3,R128,,1,3,,,,,,,,4,2,,,,,,,,,,,
2025-rome,Rome,Clay,,PM,20250506,2,862485,,,Petra Kvitova,,,,,707117,,,Irina-Camelia Begu,,,,,7-5 6-1,3,R128,,2,2,,,,,,,,2,6,,,,,,,,,,,
2025-rome,Rome,Clay,,PM,20250506,3,460138,,,Lulu Sun,,,,,300228,,,Georgia Pedone,,,,,3-6 6-1 6-3,3,R128,,5,1,,,,,,,,1,2,,,,,,,,,,,
2025-rome,Rome,Clay,,PM,20250506,4,885728,,,Jaqueline  Cristian,,,,,663060,,,Alycia Parks,,,,,6-2 6-0,3,R128,,1,2,,,,,,,,1,7,,,,,,,,,,,
2025-rome,Rome,Clay,,PM,20250506,5,689373,,,Suzan Lamens,,,,,988957,,,Renata Zarazua,,,,,6-1 1-6 6-1,3,R128,,1,4,,,,,,,,1,3,,,,,,,,,,,
2025-rome,Rome,Clay,,PM,20250506,6,152800,,,Lucia Bronzetti,,,,,465575,,,Anastasija Sevastova,,,,,6-3 6-4,3,R128,,2,2,,,,,,,,0,3,,,,,,,,,,,
2025-rome,Rome,Clay,,PM,20250506,7,123538,,,Rebecca Sramkova,,,,,421789,,,Mccartney Kessler,,,,,6-3 6-3,3,R128,,1,1,,,,,,,,2,3,,,,,,,,,,,
2025-rome,Rome,Clay,,PM,20250506,8,688846,,,Peyton Stearns,,,,,111614,,,Nuria Brancaccio,,,,,6-3 6-2,3,R128,,1,2,,,,,,,,2,4,,,,,,,,,,,
2025-rome,Rome,Clay,,PM,20250506,9,444525,,,Sonay Kartal,,,,,851560,,,Kimberly Birrell,,,,,4-6 6-3 6-4,3,R128,,2,0,,,,,,,,0,3,,,,,,,,,,,
2025-rome,Rome,Clay,,PM,20250506,10,369605,,,Marie Bouzkova,,,,,729721,,,Mayar Sherif,,,,,6-2 7-5,3,R128,,3,2,,,,,,,,2,0,,,,,,,,,,,
2025-rome,Rome,Clay,,PM,20250506,11,714334,,,Naomi Osaka,,,,,441079,,,Sara Errani,,,,,6-2 6-3,3,R128,,7,3,,,,,,,,0,2,,,,,,,,,,,
2025-rome,Rome,Clay,,PM,20250506,12,804895,,,Victoria Azarenka,,,,,769396,,,Camila Osorio,,,,,6-2 6-3,3,R128,,1,2,,,,,,,,2,4,,,,,,,,,,,
2025-rome,Rome,Clay,,PM,20250506,13,446701,,,Caroline Dolehide,,,,,397015,,,Olivia Gadecki,,,,,7-6 5-7 6-2,3,R128,,1,4,,,,,,,,1,6,,,,,,,,,,,
2025-rome,Rome,Clay,,PM,20250506,14,568609,,,Kamilla Rakhimova,,,,,600494,,,Xinyu Wang,,,,,6-3 6-2,3,R128,,1,0,,,,,,,,1,5,,,,,,,,,,,
2025-rome,Rome,Clay,,PM,20250506,15,323630,,,Varvara Gracheva,,,,,389789,,,Ajla Tomljanovic,,,,,6-3 6-4,3,R128,,3,5,,,,,,,,0,4,,,,,,,,,,,
2025-rome,Rome,Clay,,PM,20250506,16,275310,,,Elena-Gabriela Ruse,,,,,824108,,,Polina Kudermetova,,,,,6-7 6-4 6-2,3,R128,,7,14,,,,,,,,1,4,,,,,,,,,,,
2025-rome,Rome,Clay,,PM,20250506,17,844223,,,Victoria Mboko,,,,,685452,,,Zucchini A.,,,,,6-2 6-3,3,R128,,1,6,,,,,,,,2,2,,,,,,,,,,,
2025-rome,Rome,Clay,,PM,20250506,18,121013,,,Elisabetta Cocciaretto,,,,,272544,,,Elina Avanesyan,,,,,6-2 4-6 6-1,3,R128,,0,2,,,,,,,,0,4,,,,,,,,,,,
2025-rome,Rome,Clay,,PM,20250506,19,701534,,,Ashlyn Krueger,,,,,610520,,,Anna Bondar,,,,,4-6 6-2 6-1,3,R128,,6,4,,,,,,,,3,1,,,,,,,,,,,
2025-rome,Rome,Clay,,PM,20250506,20,987862,,,Hailey Baptiste,,,,,126226,,,Anna Blinkova,,,,,7-6 6-4,3,R128,,5,4,,,,,,,,2,5,,,,,,,,,,,
2025-rome,Rome,Clay,,PM,20250506,21,409001,,,Bianca Andreescu,,,,,539000,,,Urgesi F.,,,,,6-0 6-3,3,R128,,2,1,,,,,,,,3,2,,,,,,,,,,,
2025-rome,Rome,Clay,,PM,20250506,22,876368,,,Veronika Kudermetova,,,,,647835,,,Lucrezia Stefanini,,,,,7-5 6-2,3,R128,,5,3,,,,,,,,0,6,,,,,,,,,,,
2025-rome,Rome,Clay,,PM,20250506,23,743463,,,Eva Lys,,,,,482165,,,Moyuka Uchijima,,,,,6-1 6-0,3,R128,,0,3,,,,,,,,0,2,,,,,,,,,,,
2025-rome,Rome,Clay,,PM,20250506,24,834140,,,Anastasia Pavlyuchenkova,,,,,970027,,,Katie Boulter,,,,,6-3 6-3,3,R128,,1,3,,,,,,,,0,6,,,,,,,,,,,
